"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
762,"Precinct Committeeman LSL 022 - R","Charles B. Clarke","R",125,100.00,705,110696,1,1,"0","0"
763,"Precinct Committeeman LSL 023 - R","Hugh J. Dunbar","R",99,100.00,538,110696,1,1,"0","0"
764,"Precinct Committeeman LSL 025 - R","Gunilla Skonie","R",90,100.00,732,110696,1,1,"0","0"
765,"Precinct Committeeman LSL 027 - R","Mike Wisniewski","R",106,100.00,1102,110696,1,1,"0","0"
766,"Precinct Committeeman LSL 030 - R","John Gardner Huff","R",92,100.00,493,110696,1,1,"0","0"
767,"Precinct Committeeman LSL 031 - R","James B. Ensign","R",113,100.00,692,110696,1,1,"0","0"
768,"Precinct Committeeman LSL 033 - R","John C. ""JC"" Kreamer","R",161,100.00,1093,110696,1,1,"0","0"
769,"Precinct Committeeman LSL 034 - R","Kenneth A. Koldoff","R",116,100.00,578,110696,1,1,"0","0"
770,"Precinct Committeeman LSL 036 - R","Joseph Kagann","R",166,100.00,1169,110696,1,1,"0","0"
771,"Precinct Committeeman LSL 037 - R","Terrence Alan Swatkowski","R",103,100.00,715,110696,1,1,"0","0"
772,"Precinct Committeeman LSL 040 - R","Keith R. Matune","R",109,100.00,632,110696,1,1,"0","0"
773,"Precinct Committeeman LSL 043 - R","Norman M. Sula","R",217,100.00,1169,110696,1,1,"0","0"
774,"Precinct Committeeman LSL 045 - R","Grant Wehrli","R",69,100.00,458,110696,1,1,"0","0"
775,"Precinct Committeeman LSL 046 - R","Joan D. Nortell","R",106,100.00,1186,110696,1,1,"0","0"
776,"Precinct Committeeman LSL 051 - R","Jamie Lowe","R",39,100.00,352,110696,1,1,"0","0"
777,"Precinct Committeeman LSL 052 - R","Stewart Gilgis","R",145,100.00,1106,110696,1,1,"0","0"
778,"Precinct Committeeman LSL 056 - R","Doug MacGregor","R",4,100.00,1119,110696,1,1,"0","0"
779,"Precinct Committeeman LSL 058 - R","Joseph M. ""Joe"" Wozniak","R",75,100.00,750,110696,1,1,"0","0"
780,"Precinct Committeeman LSL 059 - R","Michael G. Connelly","R",122,100.00,817,110696,1,1,"0","0"
781,"Precinct Committeeman LSL 061 - R","David Joel Carlin","R",93,100.00,1200,110696,1,1,"0","0"
782,"Precinct Committeeman LSL 062 - R","Gregory Gocek","R",118,100.00,948,110696,1,1,"0","0"
783,"Precinct Committeeman LSL 064 - R","Michael J. Loftus","R",75,100.00,1239,110696,1,1,"0","0"
784,"Precinct Committeeman LSL 067 - R","Charles ""Charlie"" Schneider","R",176,100.00,1419,110696,1,1,"0","0"
785,"Precinct Committeeman LSL 068 - R","Jerome ""Jerry"" Buch","R",135,100.00,804,110696,1,1,"0","0"
786,"Precinct Committeeman LSL 075 - R","Douglas P. ""Doug"" Krause","R",117,100.00,942,110696,1,1,"0","0"
787,"Precinct Committeeman LSL 076 - R","Willard E. Cleveland","R",70,100.00,473,110696,1,1,"0","0"
788,"Precinct Committeeman LSL 077 - R","Robert J. Klaeren, II","R",105,100.00,1303,110696,1,1,"0","0"
789,"Precinct Committeeman LSL 078 - R","Richard W. Oloffson","R",185,100.00,1739,110696,1,1,"0","0"
790,"Precinct Committeeman LSL 086 - R","Kevin Michael Coyne","R",83,100.00,840,110696,1,1,"0","0"
791,"Precinct Committeeman LSL 087 - R","John D. Trowbridge, II","R",182,100.00,1076,110696,1,1,"0","0"
792,"Precinct Committeeman LSL 088 - R","Michael J. Costello","R",56,100.00,583,110696,1,1,"0","0"
793,"Precinct Committeeman LSL 091 - R","John ""Jay"" Fisher, Jr.","R",110,100.00,755,110696,1,1,"0","0"
794,"Precinct Committeeman LSL 095 - R","Christopher Louis Cattoni","R",85,68.00,602,110696,1,1,"0","0"
795,"Precinct Committeeman LSL 095 - R","Ben Chieh Liu","R",40,32.00,602,110696,1,1,"0","0"
796,"Precinct Committeeman LSL 098 - R","Timothy J. Seeden","R",96,100.00,813,110696,1,1,"0","0"
797,"Precinct Committeeman D G 001 - R","Eric Hargan","R",78,100.00,644,110696,1,1,"0","0"
798,"Precinct Committeeman D G 002 - R","Brian Dietrich","R",160,100.00,670,110696,1,1,"0","0"
799,"Precinct Committeeman D G 003 - R","Corina Fallbacher","R",101,100.00,582,110696,1,1,"0","0"
800,"Precinct Committeeman D G 004 - R","Judy Biggert","R",177,100.00,723,110696,1,1,"0","0"
801,"Precinct Committeeman D G 005 - R","Howard Kotlicky","R",153,100.00,834,110696,1,1,"0","0"
802,"Precinct Committeeman D G 006 - R","Amity L. Comiskey","R",105,100.00,620,110696,1,1,"0","0"
803,"Precinct Committeeman D G 007 - R","Kirk W. Dillard","R",191,100.00,833,110696,1,1,"0","0"
804,"Precinct Committeeman D G 008 - R","Joy Crowe","R",97,50.52,983,110696,1,1,"0","0"
805,"Precinct Committeeman D G 008 - R","Mary A. Mack","R",95,49.48,983,110696,1,1,"0","0"
806,"Precinct Committeeman D G 009 - R","William Boor","R",38,32.76,619,110696,1,1,"0","0"
807,"Precinct Committeeman D G 009 - R","Dominic J. Scalzetti","R",78,67.24,619,110696,1,1,"0","0"
808,"Precinct Committeeman D G 010 - R","Mark J. Forzley","R",112,100.00,786,110696,1,1,"0","0"
809,"Precinct Committeeman D G 011 - R","Allan C. Alongi","R",140,100.00,827,110696,1,1,"0","0"
810,"Precinct Committeeman D G 012 - R","Donald Peters","R",100,100.00,616,110696,1,1,"0","0"
811,"Precinct Committeeman D G 013 - R","David M. Hanek","R",36,35.64,597,110696,1,1,"0","0"
812,"Precinct Committeeman D G 013 - R","Jim Norris","R",65,64.36,597,110696,1,1,"0","0"
813,"Precinct Committeeman D G 014 - R","Susan M. Allgood","R",126,100.00,818,110696,1,1,"0","0"
814,"Precinct Committeeman D G 015 - R","James A. Addington","R",97,100.00,598,110696,1,1,"0","0"
815,"Precinct Committeeman D G 016 - R","Mark D. Cuthbert","R",86,100.00,561,110696,1,1,"0","0"
816,"Precinct Committeeman D G 017 - R","Ann Celine O. Walsh","R",181,100.00,725,110696,1,1,"0","0"
817,"Precinct Committeeman D G 018 - R","Edward Earl","R",147,100.00,802,110696,1,1,"0","0"
818,"Precinct Committeeman D G 019 - R","Glen K. Solo","R",64,100.00,563,110696,1,1,"0","0"
819,"Precinct Committeeman D G 020 - R","Martin T. Tully","R",136,61.82,915,110696,1,1,"0","0"
820,"Precinct Committeeman D G 020 - R","Peter Babich","R",84,38.18,915,110696,1,1,"0","0"
821,"Precinct Committeeman D G 021 - R","Carol Gelman","R",118,100.00,707,110696,1,1,"0","0"
822,"Precinct Committeeman D G 023 - R","Nancy H. Teng","R",102,100.00,494,110696,1,1,"0","0"
823,"Precinct Committeeman D G 024 - R","Linda J. Painter","R",194,100.00,924,110696,1,1,"0","0"
824,"Precinct Committeeman D G 025 - R","Kimm Sayre","R",102,100.00,742,110696,1,1,"0","0"
825,"Precinct Committeeman D G 026 - R","Theresa A. Cockrell","R",152,100.00,736,110696,1,1,"0","0"
826,"Precinct Committeeman D G 028 - R","John M. Hakim","R",121,100.00,563,110696,1,1,"0","0"
827,"Precinct Committeeman D G 029 - R","James (Jim) Long","R",138,100.00,837,110696,1,1,"0","0"
828,"Precinct Committeeman D G 030 - R","Michael J. Hahne","R",98,100.00,581,110696,1,1,"0","0"
829,"Precinct Committeeman D G 031 - R","Paul W. Coultrap, Jr.","R",108,100.00,736,110696,1,1,"0","0"
830,"Precinct Committeeman D G 032 - R","Maureen Kevin","R",99,100.00,602,110696,1,1,"0","0"
831,"Precinct Committeeman D G 033 - R","William Swanston","R",79,100.00,632,110696,1,1,"0","0"
832,"Precinct Committeeman D G 034 - R","Mark Scacco","R",91,49.73,842,110696,1,1,"0","0"
833,"Precinct Committeeman D G 034 - R","Anthony Cheng","R",92,50.27,842,110696,1,1,"0","0"
834,"Precinct Committeeman D G 035 - R","Michael 'Mickey' Straub","R",134,100.00,789,110696,1,1,"0","0"
835,"Precinct Committeeman D G 036 - R","Lynn Bila","R",177,67.56,832,110696,1,1,"0","0"
836,"Precinct Committeeman D G 036 - R","Laura L. Hois","R",85,32.44,832,110696,1,1,"0","0"
837,"Precinct Committeeman D G 037 - R","Robert ""Bob"" Berlin","R",180,100.00,852,110696,1,1,"0","0"
838,"Precinct Committeeman D G 038 - R","Eric T. Stach","R",121,100.00,663,110696,1,1,"0","0"
839,"Precinct Committeeman D G 040 - R","Aldo E. Botti","R",105,100.00,974,110696,1,1,"0","0"
840,"Precinct Committeeman D G 042 - R","Leonard R. Kaucky","R",77,100.00,716,110696,1,1,"0","0"
841,"Precinct Committeeman D G 044 - R","James P. McCarthy","R",126,100.00,644,110696,1,1,"0","0"
842,"Precinct Committeeman D G 045 - R","Laurel Q. Bowen","R",144,100.00,654,110696,1,1,"0","0"
843,"Precinct Committeeman D G 046 - R","Patricia R. ""Patti"" Bellock","R",109,100.00,556,110696,1,1,"0","0"
844,"Precinct Committeeman D G 047 - R","Monique O'Toole","R",64,100.00,393,110696,1,1,"0","0"
845,"Precinct Committeeman D G 048 - R","Becky Rheintgen","R",47,54.65,554,110696,1,1,"0","0"
846,"Precinct Committeeman D G 048 - R","Stanley C. Cole","R",39,45.35,554,110696,1,1,"0","0"
847,"Precinct Committeeman D G 049 - R","Evan A. Fitzgerald","R",138,100.00,743,110696,1,1,"0","0"
848,"Precinct Committeeman D G 050 - R","Patrick J. Smith","R",64,44.76,761,110696,1,1,"0","0"
849,"Precinct Committeeman D G 050 - R","Jim Harkness","R",79,55.24,761,110696,1,1,"0","0"
850,"Precinct Committeeman D G 052 - R","Bob Grogan","R",129,100.00,740,110696,1,1,"0","0"
851,"Precinct Committeeman D G 053 - R","David S. Olsen","R",190,100.00,817,110696,1,1,"0","0"
852,"Precinct Committeeman D G 054 - R","David M. Smith","R",180,100.00,978,110696,1,1,"0","0"
853,"Precinct Committeeman D G 055 - R","Matt Caruso","R",93,100.00,546,110696,1,1,"0","0"
854,"Precinct Committeeman D G 058 - R","Greg Abbott","R",41,66.13,506,110696,1,1,"0","0"
855,"Precinct Committeeman D G 058 - R","Harriet Ruiz","R",21,33.87,506,110696,1,1,"0","0"
856,"Precinct Committeeman D G 062 - R","Charlotte Krueger","R",117,100.00,752,110696,1,1,"0","0"
857,"Precinct Committeeman D G 064 - R","Dennis Gaggini","R",189,100.00,1011,110696,1,1,"0","0"
858,"Precinct Committeeman D G 065 - R","Peter J. Allard","R",134,100.00,721,110696,1,1,"0","0"
859,"Precinct Committeeman D G 066 - R","Ralph Stompanato","R",88,100.00,618,110696,1,1,"0","0"
860,"Precinct Committeeman D G 068 - R","Charles ""Bill"" Friedrich","R",60,100.00,589,110696,1,1,"0","0"
861,"Precinct Committeeman D G 070 - R","Noel A. Manley","R",187,100.00,968,110696,1,1,"0","0"
862,"Precinct Committeeman D G 073 - R","Jacob Hernandez","R",78,100.00,604,110696,1,1,"0","0"
863,"Precinct Committeeman D G 074 - R","Kimberly Schaeffer","R",132,100.00,901,110696,1,1,"0","0"
864,"Precinct Committeeman D G 075 - R","Sean Patrick Durkin","R",71,45.51,704,110696,1,1,"0","0"
865,"Precinct Committeeman D G 075 - R","Michael J. Davenport","R",85,54.49,704,110696,1,1,"0","0"
866,"Precinct Committeeman D G 077 - R","John T. ""Jack"" Novak","R",104,100.00,634,110696,1,1,"0","0"
867,"Precinct Committeeman D G 078 - R","Timothy J. Waz","R",98,100.00,587,110696,1,1,"0","0"
868,"Precinct Committeeman D G 079 - R","Nicole O'Toole","R",198,100.00,974,110696,1,1,"0","0"
869,"Precinct Committeeman D G 080 - R","Brian J. Krajewski","R",121,100.00,827,110696,1,1,"0","0"
870,"Precinct Committeeman D G 081 - R","Lorraine Grimsby","R",62,100.00,768,110696,1,1,"0","0"
871,"Precinct Committeeman D G 082 - R","Deborah A. Kraus","R",116,100.00,734,110696,1,1,"0","0"
872,"Precinct Committeeman D G 083 - R","Gary Grasso","R",143,100.00,868,110696,1,1,"0","0"
873,"Precinct Committeeman D G 084 - R","Erik Chalut","R",87,100.00,715,110696,1,1,"0","0"
874,"Precinct Committeeman D G 085 - R","K. Mina Dillard-Gits","R",123,100.00,617,110696,1,1,"0","0"
875,"Precinct Committeeman D G 086 - R","David P. Kuhaneck","R",88,100.00,627,110696,1,1,"0","0"
876,"Precinct Committeeman D G 087 - R","Russ Horn","R",203,100.00,948,110696,1,1,"0","0"
877,"Precinct Committeeman D G 088 - R","Amy Sejnost Kovacevic","R",94,100.00,576,110696,1,1,"0","0"
878,"Precinct Committeeman D G 089 - R","Roger J. Kempa","R",153,100.00,795,110696,1,1,"0","0"
879,"Precinct Committeeman D G 091 - R","Danny Moustos","R",58,100.00,773,110696,1,1,"0","0"
880,"Precinct Committeeman D G 092 - R","Lawrence ""Andy"" Anderson","R",205,100.00,1117,110696,1,1,"0","0"
881,"Precinct Committeeman D G 095 - R","Kathleen A. Abbate","R",113,100.00,695,110696,1,1,"0","0"
882,"Precinct Committeeman D G 096 - R","Frank Wurster","R",79,100.00,601,110696,1,1,"0","0"
883,"Precinct Committeeman D G 097 - R","William C. Wrobel","R",103,100.00,674,110696,1,1,"0","0"
884,"Precinct Committeeman D G 099 - R","Jonathan G. Nelson","R",110,100.00,872,110696,1,1,"0","0"
885,"Precinct Committeeman D G 100 - R","Joseph J. D'Asto","R",99,100.00,826,110696,1,1,"0","0"
886,"Precinct Committeeman D G 101 - R","Antonio Schiappa","R",73,100.00,903,110696,1,1,"0","0"
887,"Precinct Committeeman D G 102 - R","Robert C. Sejnost","R",165,100.00,1001,110696,1,1,"0","0"
888,"Precinct Committeeman D G 103 - R","Jessica Lyn Fabiszak","R",67,100.00,624,110696,1,1,"0","0"
889,"Precinct Committeeman D G 104 - R","Ron Brzoska","R",126,100.00,971,110696,1,1,"0","0"
890,"Precinct Committeeman D G 106 - R","Richard A. Biehl","R",110,100.00,633,110696,1,1,"0","0"
891,"Precinct Committeeman D G 107 - R","John R. ""Jack"" Hubeny","R",103,100.00,492,110696,1,1,"0","0"
892,"Precinct Committeeman D G 108 - R","Daniel P. Bennington","R",104,100.00,862,110696,1,1,"0","0"
893,"Precinct Committeeman D G 109 - R","Keith J. Sellers","R",183,100.00,800,110696,1,1,"0","0"
894,"Precinct Committeeman D G 111 - R","Ryan Gleason","R",90,100.00,1033,110696,1,1,"0","0"
895,"Precinct Committeeman D G 116 - R","James (Jim) Broline","R",174,100.00,984,110696,1,1,"0","0"
896,"Precinct Committeeman D G 117 - R","Claire Van Horn","R",113,100.00,857,110696,1,1,"0","0"
897,"Precinct Committeeman D G 118 - R","Jeremy ""Jaye"" Wang","R",50,100.00,848,110696,1,1,"0","0"
898,"Precinct Committeeman D G 119 - R","Koshy J. Vaidyan","R",89,100.00,582,110696,1,1,"0","0"
899,"Precinct Committeeman D G 120 - R","Steve T. Nero","R",134,100.00,797,110696,1,1,"0","0"
900,"Precinct Committeeman D G 121 - R","Mark S. Thoman","R",123,100.00,557,110696,1,1,"0","0"
901,"Precinct Committeeman D G 122 - R","Eileen G. Dolehide","R",105,100.00,613,110696,1,1,"0","0"
902,"Precinct Committeeman D G 123 - R","Edward F. Ritzert","R",167,100.00,1001,110696,1,1,"0","0"
903,"Precinct Committeeman D G 124 - R","Ronald S. Lanie","R",113,100.00,764,110696,1,1,"0","0"
904,"Precinct Committeeman D G 125 - R","Arthur P. Donner","R",120,100.00,687,110696,1,1,"0","0"
905,"Precinct Committeeman D G 126 - R","James Mendrick","R",126,100.00,1116,110696,1,1,"0","0"
906,"Precinct Committeeman D G 127 - R","Christina West","R",85,100.00,613,110696,1,1,"0","0"
907,"Precinct Committeeman D G 129 - R","James A. Liceaga","R",73,100.00,649,110696,1,1,"0","0"
908,"Precinct Committeeman D G 131 - R","James B. Cornelius","R",40,100.00,392,110696,1,1,"0","0"
909,"Precinct Committeeman D G 132 - R","Steven Sauerberg","R",89,100.00,511,110696,1,1,"0","0"
910,"Precinct Committeeman D G 135 - R","James Schiappa","R",79,100.00,565,110696,1,1,"0","0"
911,"Village of Winfield Prop Non-Home Rule Tax","No","",807,47.14,7159,110696,13,13,"0","0"
912,"Village of Winfield Prop Non-Home Rule Tax","Yes","",905,52.86,7159,110696,13,13,"0","0"
913,"Un Winfield Twp Electricity","No","",530,52.74,4692,110696,20,20,"0","0"
914,"Un Winfield Twp Electricity","Yes","",475,47.26,4692,110696,20,20,"0","0"
915,"Oakbrook Terr Fire Prop Bonds","No","",106,29.86,1988,110696,7,7,"0","0"
916,"Oakbrook Terr Fire Prop Bonds","Yes","",249,70.14,1988,110696,7,7,"0","0"
917,"HS 87 Prop Bonds","No","",7895,41.23,98829,110696,137,137,"0","0"
918,"HS 87 Prop Bonds","Yes","",11252,58.77,98829,110696,137,137,"0","0"
919,"CUSD 201 Prop Bonds","No","",1346,77.98,8162,110696,13,13,"0","0"
920,"CUSD 201 Prop Bonds","Yes","",380,22.02,8162,110696,13,13,"0","0"
921,"LPHS 108 Prop Bonds","No","",4386,55.97,32889,110696,45,45,"0","0"
922,"LPHS 108 Prop Bonds","Yes","",3450,44.03,32889,110696,45,45,"0","0"
923,"LPHS 108 Prop Levy Extension","No","",4390,57.86,32889,110696,45,45,"0","0"
924,"LPHS 108 Prop Levy Extension","Yes","",3197,42.14,32889,110696,45,45,"0","0"
925,"Precinct Committeeman MLT 044 - D","No choices defined"
926,"Precinct Committeeman MLT 004 - D","No choices defined"
927,"Precinct Committeeman WNF 010 - D","No choices defined"
928,"Precinct Committeeman WNF 030 - D","No choices defined"
929,"Precinct Committeeman WNF 020 - D","No choices defined"
930,"Precinct Committeeman LSL 040 - D","No choices defined"
931,"Precinct Committeeman D G 043 - R","No choices defined"
932,"Precinct Committeeman D G 059 - D","No choices defined"
933,"Precinct Committeeman BLM 030 - D","No choices defined"
934,"Precinct Committeeman WYN 041 - D","No choices defined"
935,"Precinct Committeeman BLM 010 - D","No choices defined"
936,"Precinct Committeeman WYN 011 - D","No choices defined"
937,"Precinct Committeeman WYN 001 - D","No choices defined"
938,"Precinct Committeeman WYN 021 - D","No choices defined"
939,"Precinct Committeeman LSL 080 - R","No choices defined"
940,"Precinct Committeeman LSL 090 - R","No choices defined"
941,"Precinct Committeeman LSL 060 - R","No choices defined"
942,"Precinct Committeeman LSL 070 - R","No choices defined"
943,"Precinct Committeeman D G 044 - D","No choices defined"
944,"Precinct Committeeman D G 010 - D","No choices defined"
945,"Precinct Committeeman YRK 037 - G","No choices defined"
946,"Precinct Committeeman YRK 061 - G","No choices defined"
947,"Precinct Committeeman YRK 127 - G","No choices defined"
948,"Precinct Committeeman BLM 044 - R","No choices defined"
949,"Precinct Committeeman LSL 069 - D","No choices defined"
950,"Precinct Committeeman LSL 059 - D","No choices defined"
951,"Precinct Committeeman LSL 089 - D","No choices defined"
952,"Precinct Committeeman YRK 029 - G","No choices defined"
953,"Precinct Committeeman LSL 029 - D","No choices defined"
954,"Precinct Committeeman YRK 057 - R","No choices defined"
955,"Precinct Committeeman YRK 097 - R","No choices defined"
956,"Precinct Committeeman YRK 107 - R","No choices defined"
957,"Precinct Committeeman YRK 077 - R","No choices defined"
958,"Precinct Committeeman YRK 087 - R","No choices defined"
959,"Precinct Committeeman YRK 117 - R","No choices defined"
960,"Precinct Committeeman YRK 127 - R","No choices defined"
961,"Precinct Committeeman BLM 043 - D","No choices defined"
962,"Precinct Committeeman BLM 003 - D","No choices defined"
963,"Precinct Committeeman MLT 097 - R","No choices defined"
964,"Precinct Committeeman WYN 014 - D","No choices defined"
965,"Precinct Committeeman LSL 035 - R","No choices defined"
966,"Precinct Committeeman LSL 085 - R","No choices defined"
967,"Precinct Committeeman LSL 055 - R","No choices defined"
968,"Precinct Committeeman LSL 065 - R","No choices defined"
969,"Precinct Committeeman YRK 130 - D","No choices defined"
970,"Precinct Committeeman YRK 120 - D","No choices defined"
971,"Precinct Committeeman YRK 080 - D","No choices defined"
972,"Precinct Committeeman YRK 110 - D","No choices defined"
973,"Precinct Committeeman YRK 050 - D","No choices defined"
974,"Precinct Committeeman YRK 070 - D","No choices defined"
975,"Precinct Committeeman YRK 060 - D","No choices defined"
976,"Precinct Committeeman YRK 116 - G","No choices defined"
977,"Precinct Committeeman LSL 094 - D","No choices defined"
978,"Precinct Committeeman LSL 054 - D","No choices defined"
979,"Precinct Committeeman LSL 084 - D","No choices defined"
980,"Precinct Committeeman LSL 074 - D","No choices defined"
981,"Precinct Committeeman LSL 024 - D","No choices defined"
982,"Precinct Committeeman YRK 036 - R","No choices defined"
983,"Precinct Committeeman YRK 046 - R","No choices defined"
984,"Precinct Committeeman YRK 076 - R","No choices defined"
985,"Precinct Committeeman YRK 116 - R","No choices defined"
986,"Precinct Committeeman YRK 125 - D","No choices defined"
987,"Precinct Committeeman YRK 075 - D","No choices defined"
988,"Precinct Committeeman YRK 105 - D","No choices defined"
989,"Precinct Committeeman YRK 045 - D","No choices defined"
990,"Precinct Committeeman YRK 035 - D","No choices defined"
991,"Precinct Committeeman YRK 065 - D","No choices defined"
992,"Precinct Committeeman YRK 071 - G","No choices defined"
993,"Precinct Committeeman LSL 097 - D","No choices defined"
994,"Precinct Committeeman LSL 057 - D","No choices defined"
995,"Precinct Committeeman LSL 087 - D","No choices defined"
996,"Precinct Committeeman LSL 077 - D","No choices defined"
997,"Precinct Committeeman LSL 027 - D","No choices defined"
998,"Precinct Committeeman LSL 017 - D","No choices defined"
999,"Precinct Committeeman YRK 061 - R","No choices defined"
1000,"Precinct Committeeman LSL 037 - D","No choices defined"
1001,"Precinct Committeeman YRK 091 - R","No choices defined"
1002,"Precinct Committeeman YRK 101 - R","No choices defined"
1003,"Precinct Committeeman YRK 081 - R","No choices defined"
1004,"Precinct Committeeman YRK 111 - R","No choices defined"
1005,"Precinct Committeeman YRK 121 - R","No choices defined"
1006,"Precinct Committeeman D G 106 - D","No choices defined"
1007,"Precinct Committeeman YRK 041 - G","No choices defined"
1008,"Precinct Committeeman D G 088 - D","No choices defined"
1009,"Precinct Committeeman YRK 058 - G","No choices defined"
1010,"Precinct Committeeman YRK 048 - G","No choices defined"
1011,"Precinct Committeeman YRK 038 - G","No choices defined"
1012,"Precinct Committeeman YRK 098 - G","No choices defined"
1013,"Representative General Assembly 49th District - D*","No choices defined"
1014,"Precinct Committeeman D G 111 - D","No choices defined"
1015,"Precinct Committeeman YRK 118 - G","No choices defined"
1016,"Precinct Committeeman LSL 070 - D","No choices defined"
1017,"Precinct Committeeman LSL 060 - D","No choices defined"
1018,"Precinct Committeeman LSL 090 - D","No choices defined"
1019,"Precinct Committeeman LSL 080 - D","No choices defined"
1020,"Precinct Committeeman LSL 030 - D","No choices defined"
1021,"Precinct Committeeman YRK 058 - R","No choices defined"
1022,"Precinct Committeeman YRK 038 - R","No choices defined"
1023,"Precinct Committeeman YRK 078 - R","No choices defined"
1024,"Precinct Committeeman YRK 088 - R","No choices defined"
1025,"Precinct Committeeman YRK 118 - R","No choices defined"
1026,"Precinct Committeeman NAP 012 - D","No choices defined"
1027,"Precinct Committeeman BLM 044 - D","No choices defined"
1028,"Precinct Committeeman YRK 120 - G","No choices defined"
1029,"Precinct Committeeman LSL 026 - R","No choices defined"
1030,"Precinct Committeeman LSL 066 - R","No choices defined"
1031,"Precinct Committeeman LSL 096 - R","No choices defined"
1032,"Precinct Committeeman YRK 127 - D","No choices defined"
1033,"Precinct Committeeman YRK 117 - D","No choices defined"
1034,"Precinct Committeeman YRK 077 - D","No choices defined"
1035,"Precinct Committeeman YRK 053 - G","No choices defined"
1036,"Precinct Committeeman YRK 037 - D","No choices defined"
1037,"Precinct Committeeman YRK 083 - G","No choices defined"
1038,"Precinct Committeeman YRK 036 - G","No choices defined"
1039,"Precinct Committeeman YRK 123 - G","No choices defined"
1040,"Precinct Committeeman YRK 029 - D","No choices defined"
1041,"Precinct Committeeman YRK 019 - D","No choices defined"
1042,"Precinct Committeeman MLT 107 - D","No choices defined"
1043,"Precinct Committeeman YRK 009 - D","No choices defined"
1044,"Precinct Committeeman MLT 057 - D","No choices defined"
1045,"Precinct Committeeman MLT 087 - D","No choices defined"
1046,"Precinct Committeeman MLT 077 - D","No choices defined"
1047,"Precinct Committeeman LSL 065 - D","No choices defined"
1048,"Precinct Committeeman LSL 085 - D","No choices defined"
1049,"Precinct Committeeman LSL 075 - D","No choices defined"
1050,"Precinct Committeeman LSL 045 - D","No choices defined"
1051,"Precinct Committeeman YRK 033 - R","No choices defined"
1052,"Precinct Committeeman YRK 093 - R","No choices defined"
1053,"Precinct Committeeman YRK 073 - R","No choices defined"
1054,"Precinct Committeeman YRK 083 - R","No choices defined"
1055,"Precinct Committeeman YRK 113 - R","No choices defined"
1056,"Precinct Committeeman YRK 123 - R","No choices defined"
1057,"Precinct Committeeman YRK 116 - D","No choices defined"
1058,"Precinct Committeeman YRK 086 - D","No choices defined"
1059,"Precinct Committeeman YRK 076 - D","No choices defined"
1060,"Precinct Committeeman YRK 106 - D","No choices defined"
1061,"Precinct Committeeman YRK 096 - D","No choices defined"
1062,"Precinct Committeeman YRK 046 - D","No choices defined"
1063,"Precinct Committeeman YRK 032 - G","No choices defined"
1064,"Precinct Committeeman YRK 056 - D","No choices defined"
1065,"Precinct Committeeman YRK 082 - G","No choices defined"
1066,"Precinct Committeeman BLM 033 - D","No choices defined"
1067,"Precinct Committeeman LSL 015 - R","No choices defined"
1068,"Precinct Committeeman YRK 052 - R","No choices defined"
1069,"Precinct Committeeman YRK 032 - R","No choices defined"
1070,"Precinct Committeeman YRK 042 - R","No choices defined"
1071,"Precinct Committeeman YRK 092 - R","No choices defined"
1072,"Precinct Committeeman YRK 102 - R","No choices defined"
1073,"Precinct Committeeman YRK 112 - R","No choices defined"
1074,"Precinct Committeeman YRK 122 - R","No choices defined"
1075,"Precinct Committeeman LSL 034 - D","No choices defined"
1076,"Precinct Committeeman D G 009 - D","No choices defined"
1077,"Precinct Committeeman MLT 088 - R","No choices defined"
1078,"Precinct Committeeman YRK 010 - R","No choices defined"
1079,"Precinct Committeeman YRK 071 - D","No choices defined"
1080,"Precinct Committeeman YRK 101 - D","No choices defined"
1081,"Precinct Committeeman YRK 091 - D","No choices defined"
1082,"Precinct Committeeman YRK 020 - R","No choices defined"
1083,"Precinct Committeeman YRK 030 - R","No choices defined"
1084,"Precinct Committeeman YRK 061 - D","No choices defined"
1085,"Precinct Committeeman LSL 047 - D","No choices defined"
1086,"Precinct Committeeman YRK 091 - G","No choices defined"
1087,"Precinct Committeeman D G 002 - D","No choices defined"
1088,"Precinct Committeeman D G 039 - D","No choices defined"
1089,"Precinct Committeeman YRK 128 - D","No choices defined"
1090,"Precinct Committeeman YRK 118 - D","No choices defined"
1091,"Precinct Committeeman YRK 078 - D","No choices defined"
1092,"Precinct Committeeman YRK 098 - D","No choices defined"
1093,"Precinct Committeeman YRK 048 - D","No choices defined"
1094,"Precinct Committeeman YRK 038 - D","No choices defined"
1095,"Precinct Committeeman YRK 094 - G","No choices defined"
1096,"Precinct Committeeman YRK 084 - G","No choices defined"
1097,"Precinct Committeeman YRK 124 - G","No choices defined"
1098,"Precinct Committeeman D G 038 - D","No choices defined"
1099,"Precinct Committeeman LSL 096 - D","No choices defined"
1100,"Precinct Committeeman LSL 066 - D","No choices defined"
1101,"Precinct Committeeman LSL 056 - D","No choices defined"
1102,"Precinct Committeeman LSL 076 - D","No choices defined"
1103,"Precinct Committeeman LSL 026 - D","No choices defined"
1104,"Precinct Committeeman LSL 046 - D","No choices defined"
1105,"Precinct Committeeman YRK 034 - R","No choices defined"
1106,"Precinct Committeeman YRK 094 - R","No choices defined"
1107,"Precinct Committeeman YRK 104 - R","No choices defined"
1108,"Precinct Committeeman YRK 074 - R","No choices defined"
1109,"Precinct Committeeman YRK 084 - R","No choices defined"
